site_id,site_name,site_type,agency,state,latitude,longitude,first_date_data_available,last_date_data_available,record_count,site_query_url,date_metadata_last_updated,tz_cd,doi,huc8,conus1_i,conus1_j,conus2_i,conus2_j,usda_elevation
496:ID:SNTL,Graham Guard Sta.,SNOTEL station,NRCS,ID,43.9538,-115.27387,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050111,352.0,1315.0,807.0,2254.0,5690.0
1082:WY:SNTL,Grand Targhee,SNOTEL station,NRCS,WY,43.77933,-110.92783,2006-10-01,2026-01-03,7035,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040204,691.0,1231.0,1133.0,2169.0,9260.0
497:WY:SNTL,Granite Creek,SNOTEL station,NRCS,WY,43.34298,-110.43495,1987-10-01,2026-01-24,13996,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040103,722.0,1177.0,1163.0,2116.0,6770.0
498:NV:SNTL,Granite Peak,SNOTEL station,NRCS,NV,41.67032,-117.56668,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16040109,113.0,1111.0,572.0,2060.0,8503.0
499:WY:SNTL,Grassy Lake,SNOTEL station,NRCS,WY,44.12612,-110.83435,1980-10-01,2026-01-24,16549,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040203,704.0,1268.0,1146.0,2204.0,7265.0
500:MT:SNTL,Grave Creek,SNOTEL station,NRCS,MT,48.91453,-114.76663,1975-10-01,2026-01-24,18379,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010101,505.0,1849.0,962.0,2765.0,4300.0
501:WY:SNTL,Grave Springs,SNOTEL station,NRCS,WY,43.46643,-107.23977,1992-08-03,2026-01-24,12228,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10090201,980.0,1154.0,1411.0,2093.0,8550.0
1058:CO:SNTL,Grayback,SNOTEL station,NRCS,CO,37.47051,-106.5379,2004-10-01,2026-01-24,7786,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13010002,959.0,489.0,1389.0,1444.0,11626.0
502:WA:SNTL,Green Lake,SNOTEL station,NRCS,WA,46.54741,-121.17093,1982-10-01,2026-01-24,15822,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17030003,,,450.0,2640.0,5920.0
503:NV:SNTL,Green Mountain,SNOTEL station,NRCS,NV,40.3848,-115.52757,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16040103,248.0,934.0,700.0,1885.0,8185.0
504:OR:SNTL,Greenpoint,SNOTEL station,NRCS,OR,45.62237,-121.70415,1979-10-01,2026-01-24,16909,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17070105,,,382.0,2557.0,3310.0
505:CO:SNTL,Grizzly Peak,SNOTEL station,NRCS,CO,39.64646,-105.8694,1980-08-11,2026-01-24,16603,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14010002,1044.0,722.0,1472.0,1671.0,11139.0
506:WY:SNTL,Gros Ventre Summit,SNOTEL station,NRCS,WY,43.38939,-110.12943,1980-10-01,2026-01-24,16549,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040102,747.0,1178.0,1187.0,2117.0,8750.0
507:WA:SNTL,Grouse Camp,SNOTEL station,NRCS,WA,47.28107,-120.48771,1982-10-01,2026-01-24,15822,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17030001,45.0,1772.0,521.0,2700.0,5390.0
944:WY:SNTL,Gunsight Pass,SNOTEL station,NRCS,WY,43.38332,-109.87815,1998-10-01,2026-01-24,9978,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040102,767.0,1175.0,1206.0,2113.0,9820.0
1065:UT:SNTL,Gutz Peak,SNOTEL station,NRCS,UT,37.49617,-113.94235,2004-09-01,2026-01-24,7816,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,15010010,316.0,594.0,761.0,1551.0,6763.0
508:CA:SNTL,Hagans Meadow,SNOTEL station,NRCS,CA,38.8519,-119.9374,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050101,,,303.0,1819.0,7742.0
509:WY:SNTL,Hams Fork,SNOTEL station,NRCS,WY,42.146,-110.67833,1985-10-01,2026-01-24,14726,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14040107,681.0,1049.0,1122.0,1993.0,7840.0
510:MT:SNTL,Hand Creek,SNOTEL station,NRCS,MT,48.30754,-114.84075,1976-10-01,2026-01-24,18013,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010210,486.0,1783.0,943.0,2703.0,5035.0
511:AZ:SNTL,Hannagan Meadows,SNOTEL station,NRCS,AZ,33.65352,-109.30877,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,15060101,656.0,104.0,1089.0,1065.0,9027.0
512:WY:SNTL,Hansen Sawmill,SNOTEL station,NRCS,WY,44.25602,-106.97983,1980-09-01,2026-01-24,16582,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10090206,1011.0,1239.0,1442.0,2174.0,8360.0
969:AZ:SNTL,Happy Jack,SNOTEL station,NRCS,AZ,34.74594,-111.41219,1999-10-01,2026-01-24,9613,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,15060202,484.0,254.0,921.0,1215.0,7539.0
896:UT:SNTL,Hardscrabble,SNOTEL station,NRCS,UT,40.86833,-111.71865,1993-10-01,2026-01-23,11803,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020102,573.0,925.0,1015.0,1872.0,7250.0
514:UT:SNTL,Harris Flat,SNOTEL station,NRCS,UT,37.48997,-112.57602,1979-10-01,2026-01-24,16918,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16030001,434.0,570.0,876.0,1527.0,7792.0
515:WA:SNTL,Harts Pass,SNOTEL station,NRCS,WA,48.72047,-120.6586,1982-10-01,2026-01-24,15822,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17110005,,,554.0,2852.0,6490.0
516:MT:SNTL,Hawkins Lake,SNOTEL station,NRCS,MT,48.9723,-115.95337,1968-10-01,2026-01-24,20935,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010105,421.0,1873.0,882.0,2791.0,6450.0
1271:AZ:SNTL,Hawley Lake,SNOTEL station,NRCS,AZ,33.97121,-109.76531,2015-09-18,2026-01-24,3782,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,15060102,619.0,145.0,1053.0,1106.0,8314.0
517:UT:SNTL,Hayden Fork,SNOTEL station,NRCS,UT,40.79669,-110.88472,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16010101,640.0,905.0,1081.0,1852.0,9130.0
1102:CO:SNTL,Hayden Pass,SNOTEL station,NRCS,CO,38.29303,-105.85027,2007-10-01,2026-01-24,6691,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13010003,1029.0,573.0,1457.0,1526.0,10699.0
518:CA:SNTL,Heavenly Valley,SNOTEL station,NRCS,CA,38.92431,-119.91641,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050101,,,307.0,1826.0,8534.0
519:AZ:SNTL,Heber,SNOTEL station,NRCS,AZ,34.31254,-110.75433,1982-10-01,2026-01-24,15822,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,15020010,535.0,196.0,971.0,1158.0,7654.0
520:ID:SNTL,Hemlock Butte,SNOTEL station,NRCS,ID,46.48111,-115.63361,1983-10-01,2026-01-24,15457,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17060307,384.0,1596.0,842.0,2525.0,5810.0
521:UT:SNTL,Hewinta,SNOTEL station,NRCS,UT,40.95009,-110.48419,1985-10-01,2026-01-24,14726,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14040107,676.0,916.0,1116.0,1863.0,9500.0
522:UT:SNTL,Hickerson Park,SNOTEL station,NRCS,UT,40.90663,-109.96287,1985-10-01,2026-01-23,14725,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14040106,719.0,905.0,1157.0,1851.0,9122.0
988:ID:SNTL,Hidden Lake,SNOTEL station,NRCS,ID,48.8937,-116.75748,2000-10-01,2026-01-24,9247,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010104,361.0,1878.0,825.0,2796.0,5040.0
1187:CO:SNTL,High Lonesome,SNOTEL station,NRCS,CO,40.0359,-105.75472,2013-09-05,2026-01-24,4525,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14010001,1058.0,763.0,1486.0,1712.0,10638.0
523:OR:SNTL,High Ridge,SNOTEL station,NRCS,OR,45.69682,-118.10657,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17070103,177.0,1555.0,643.0,2488.0,4920.0
524:ID:SNTL,Hilts Creek,SNOTEL station,NRCS,ID,44.01897,-113.4723,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040217,495.0,1294.0,944.0,2231.0,8000.0
1223:UT:SNTL,Hobble Creek,SNOTEL station,NRCS,UT,40.18538,-111.35971,2012-08-15,2026-01-24,4911,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020202,590.0,845.0,1031.0,1794.0,7377.0
525:WY:SNTL,Hobbs Park,SNOTEL station,NRCS,WY,42.86984,-109.09455,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10080003,822.0,1109.0,1258.0,2049.0,10100.0
526:OR:SNTL,Hogg Pass,SNOTEL station,NRCS,OR,44.42042,-121.85655,1979-10-01,2026-01-24,16918,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17090004,,,332.0,2438.0,4790.0
527:NV:SNTL,Hole-in-Mountain,SNOTEL station,NRCS,NV,40.94168,-115.0954,1981-10-01,2026-01-24,16187,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16060007,296.0,986.0,748.0,1936.0,8163.0
528:UT:SNTL,Hole-in-Rock,SNOTEL station,NRCS,UT,40.92167,-110.18623,1985-10-01,2026-01-24,14726,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14040106,700.0,909.0,1139.0,1856.0,9168.0
529:OR:SNTL,Holland Meadows,SNOTEL station,NRCS,OR,43.66917,-122.56877,1981-10-01,2026-01-24,16187,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17090002,,,254.0,2378.0,4930.0
530:MT:SNTL,Hoodoo Basin,SNOTEL station,NRCS,MT,46.9751,-115.0349,1966-10-01,2026-01-24,21666,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010204,440.0,1640.0,897.0,2567.0,6050.0
531:CO:SNTL,Hoosier Pass,SNOTEL station,NRCS,CO,39.36092,-106.05999,1980-07-31,2026-01-24,16614,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14010002,1024.0,692.0,1453.0,1642.0,11611.0
532:NM:SNTL,Hopewell,SNOTEL station,NRCS,NM,36.71632,-106.2637,1979-10-01,2026-01-24,16918,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13020102,974.0,404.0,1403.0,1360.0,10095.0
1050:CA:SNTL,Horse Meadow,SNOTEL station,NRCS,CA,38.83652,-119.88732,2003-10-01,2026-01-24,8152,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050201,,,306.0,1816.0,8557.0
533:UT:SNTL,Horse Ridge,SNOTEL station,NRCS,UT,41.31372,-111.44624,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020101,603.0,969.0,1046.0,1915.0,8199.0
1122:CO:SNTL,Hourglass Lake,SNOTEL station,NRCS,CO,40.57717,-105.62584,2008-10-01,2026-01-24,6325,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10190007,1075.0,822.0,1503.0,1769.0,9417.0
1158:OR:SNTL,Howard Prairie,SNOTEL station,NRCS,OR,42.215,-122.3713,2012-09-27,2026-01-24,4868,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,18010206,,,220.0,2225.0,4580.0
534:ID:SNTL,Howell Canyon,SNOTEL station,NRCS,ID,42.32029,-113.61587,1980-10-01,2026-01-23,16551,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040209,447.0,1111.0,896.0,2055.0,7980.0
928:WA:SNTL,Huckleberry Creek,SNOTEL station,NRCS,WA,47.06565,-121.58778,1997-10-01,2026-01-24,10343,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17110014,,,437.0,2702.0,2250.0
535:ID:SNTL,Humboldt Gulch,SNOTEL station,NRCS,ID,47.53178,-115.77643,1981-10-01,2026-01-24,16187,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010302,398.0,1713.0,858.0,2637.0,4250.0
1216:UT:SNTL,Huntington Horse,SNOTEL station,NRCS,UT,39.61774,-111.30576,2012-10-01,2026-01-24,4864,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14060007,584.0,782.0,1024.0,1733.0,9652.0
537:ID:SNTL,Hyndman,SNOTEL station,NRCS,ID,43.71077,-114.15894,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040219,434.0,1271.0,885.0,2210.0,7620.0
538:CO:SNTL,Idarado,SNOTEL station,NRCS,CO,37.93389,-107.6762,1980-07-23,2026-01-24,16622,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14020006,866.0,552.0,1298.0,1506.0,9812.0
539:CA:SNTL,Independence Camp,SNOTEL station,NRCS,CA,39.45269,-120.29367,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050102,,,293.0,1890.0,6980.0
540:CA:SNTL,Independence Creek,SNOTEL station,NRCS,CA,39.49001,-120.28226,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050102,,,295.0,1894.0,6436.0
541:CA:SNTL,Independence Lake,SNOTEL station,NRCS,CA,39.42752,-120.31342,1978-10-01,2025-07-26,17101,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050102,,,290.0,1888.0,8338.0
542:CO:SNTL,Independence Pass,SNOTEL station,NRCS,CO,39.07543,-106.61154,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14010004,973.0,666.0,1403.0,1617.0,10598.0
544:WY:SNTL,Indian Creek,SNOTEL station,NRCS,WY,42.30023,-110.67753,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14040107,684.0,1066.0,1125.0,2009.0,9425.0
1129:WA:SNTL,Indian Rock,SNOTEL station,NRCS,WA,45.99077,-120.80767,2008-11-06,2026-01-24,6289,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17070106,,,458.0,2575.0,5360.0
545:OR:SNTL,Irish Taylor,SNOTEL station,NRCS,OR,43.80368,-121.94793,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17070301,,,305.0,2377.0,5540.0
546:ID:SNTL,Island Park,SNOTEL station,NRCS,ID,44.4203,-111.38512,1981-10-01,2024-12-27,15794,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040202,666.0,1307.0,1110.0,2243.0,6290.0
547:CO:SNTL,Ivanhoe,SNOTEL station,NRCS,CO,39.29228,-106.54907,1991-10-11,2026-01-24,12525,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14010004,981.0,689.0,1411.0,1640.0,10541.0
548:NV:SNTL,Jack Creek Upper,SNOTEL station,NRCS,NV,41.54675,-116.00517,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050105,236.0,1068.0,691.0,2016.0,7377.0
549:NV:SNTL,Jacks Peak,SNOTEL station,NRCS,NV,41.5136,-116.0117,2020-10-01,2024-07-10,765,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050105,235.0,1064.0,690.0,2013.0,8424.0
550:ID:SNTL,Jackson Peak,SNOTEL station,NRCS,ID,44.05092,-115.44322,1981-10-01,2026-01-24,16187,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050120,341.0,1329.0,796.0,2268.0,7070.0
935:CO:SNTL,Jackwhacker Gulch,SNOTEL station,NRCS,CO,39.57096,-105.80355,1998-10-01,2026-01-24,9978,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10190002,1048.0,713.0,1476.0,1662.0,11054.0
1287:MT:SNTL,JL Meadow,SNOTEL station,NRCS,MT,44.77665,-113.12217,2018-10-01,2026-01-24,2673,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10020001,538.0,1371.0,987.0,2306.0,8800.0
551:CO:SNTL,Joe Wright,SNOTEL station,NRCS,CO,40.53285,-105.88747,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10190007,1053.0,819.0,1481.0,1766.0,10158.0
1099:UT:SNTL,Jones Corral,SNOTEL station,NRCS,UT,38.07125,-112.16788,2007-10-01,2026-01-24,6691,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16030002,481.0,627.0,922.0,1582.0,9749.0
970:CO:SNTL,Jones Pass,SNOTEL station,NRCS,CO,39.7645,-105.90655,1999-10-01,2026-01-24,9611,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14010001,1042.0,735.0,1470.0,1684.0,10426.0
552:OR:SNTL,Jump Off Joe,SNOTEL station,NRCS,OR,44.38605,-122.16683,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17090006,,,308.0,2441.0,3520.0
553:WA:SNTL,June Lake,SNOTEL station,NRCS,WA,46.14778,-122.15413,1984-10-01,2026-01-24,15091,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17080002,,,367.0,2621.0,3440.0
1150:NV:SNTL,Kalamazoo,SNOTEL station,NRCS,NV,39.5579,-114.62762,2011-10-01,2026-01-24,5230,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16060008,303.0,829.0,752.0,1782.0,7775.0
554:WY:SNTL,Kelley R.S.,SNOTEL station,NRCS,WY,42.26554,-110.80177,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14040107,673.0,1064.0,1114.0,2007.0,8180.0
555:WY:SNTL,Kendall R.S.,SNOTEL station,NRCS,WY,43.2493,-110.01662,1985-10-01,2026-01-24,14726,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14040101,754.0,1162.0,1193.0,2101.0,7740.0
1145:UT:SNTL,Kilfoil Creek,SNOTEL station,NRCS,UT,41.24764,-111.41249,2010-06-17,2026-01-24,5701,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020101,605.0,961.0,1047.0,1908.0,7220.0
556:CO:SNTL,Kiln,SNOTEL station,NRCS,CO,39.3172,-106.61501,1980-07-29,2026-01-24,16616,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14010004,976.0,693.0,1406.0,1643.0,9624.0
557:UT:SNTL,Kimberly Mine,SNOTEL station,NRCS,UT,38.48383,-112.39273,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16030003,470.0,675.0,912.0,1630.0,9101.0
558:OR:SNTL,King Mountain,SNOTEL station,NRCS,OR,42.72395,-123.20037,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17100302,,,175.0,2297.0,4340.0
559:UT:SNTL,Kings Cabin,SNOTEL station,NRCS,UT,40.71632,-109.54401,1978-10-01,2026-01-23,17282,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14060010,750.0,879.0,1187.0,1826.0,8728.0
560:WY:SNTL,Kirwin,SNOTEL station,NRCS,WY,43.86067,-109.32163,1980-08-20,2026-01-24,16594,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10080009,819.0,1220.0,1257.0,2157.0,9550.0
